"","FC"
"49369",2.75295
"49370",0.1133
"49371",8.0721
"49372",5.72575
"49373",4.0922
"49374",4.6496
"49375",2.3749
"49376",-3.8038
"49377",0.7188
"49378",-7.46485
"49379",-8.83465
"49380",-9.05755
"49381",-9.1994
"49382",-10.6695
"49383",-10.07125
"49384",-10.0129
"49385",-8.83145
"49386",-6.8318
"49387",-3.7005
"49388",4.7565
"49389",5.8853
"49390",2.2938
"49391",1.22385
"49392",4.8688
"49393",4.6937
"49394",4.76035
"49395",4.84455
"49396",17.5632
"49397",5.2853
"49398",11.795
"49399",5.993975
"49400",3.338685
"49401",0.8202
"49402",-6.932
"49403",-6.7273
"49404",-15.62825
"49405",-6.21705
"49406",-6.3847
"49407",-8.0679
"49408",-8.27595
"49409",-7.48645
"49410",-5.70355
"49411",-1.1388
"49412",1.7094
"49413",3.8077
"49414",7.56445
"49415",6.71585
"49416",4.618335
"49417",10.75175
"49418",9.3552
"49419",11.4629
"49420",4.17843
"49421",4.0379
"49422",10.15305
"49423",9.0261
"49424",1.7672
"49425",-4.68325
"49426",-6.8276
"49427",-6.6211
"49428",-4.22515
"49429",-6.7199
"49430",-4.6046
"49431",-2.7404
"49432",NA
"49433",NA
"49434",NA
"49435",NA
"49436",3.16665
"49437",0.702305
"49438",0.32238
"49439",2.34445
"49440",4.0343
"49441",4.0732
"49442",-4.6479
"49443",9.2995
"49444",8.56455
"49445",7.1986
"49446",15.188
"49447",-16.022
"49448",8.927
"49449",-6.31955
"49450",-8.13845
"49451",NA
"49452",NA
"49453",NA
"49454",NA
"49455",NA
"49456",NA
"49457",NA
"49458",NA
"49459",NA
"49460",2.6059
"49461",3.81195
"49462",2.57465
"49463",4.6783
"49464",5.46115
"49465",15.4255
"49466",1.40815
"49467",5.54975
"49468",4.18935
"49469",1.76175
"49470",3.1633
"49471",3.4374
"49472",-5.08751
"49473",-4.9698
"49474",-0.30301
"49475",NA
"49476",NA
"49477",NA
"49478",NA
"49479",NA
"49480",NA
"49481",NA
"49482",NA
"49483",NA
"49484",3.1285
"49485",3.78145
"49486",2.5637733
"49487",2.78125
"49488",-1.05805
"49489",4.12875
"49490",3.5333
"49491",2.7752
"49492",2.5441
"49493",3.6393
"49494",2.6802
"49495",0.848215
"49496",-3.72475
"49497",-2.5867275
"49498",-2.3538
"49499",NA
"49500",NA
"49501",NA
"49502",NA
"49503",NA
"49504",NA
"49505",NA
"49506",NA
"49507",NA
"49508",NA
"49509",1.5844
"49510",2.754
"49511",2.16905
"49512",2.89475
"49513",2.85705
"49514",3.50715
"49515",2.78135
"49516",3.21165
"49517",2.8554
"49518",2.10035
"49519",1.384645
"49520",-1.596505
"49521",-2.296
"49522",NA
"49523",NA
"49524",NA
"49525",NA
"49526",NA
"49527",NA
"49528",NA
"49529",NA
"49530",NA
"49531",-0.20001
"49532",2.8963
"49533",3.04875
"49534",4.0072
"49535",-1.447615
"49536",-5.35757
"49537",-4.4567
"49538",-0.629650000000001
"49539",-2.75705
"49540",-3.4437
"49541",7.29815
"49542",1.15275
"49543",19.415
"49544",0.645
"49545",-8.93379
"49546",-5.34355
"49547",-5.381
"49548",-7.87015
"49549",-7.2335
"49550",NA
"49551",NA
"49552",NA
"49553",NA
"49554",NA
"49555",NA
"49556",NA
"49557",NA
"49558",NA
"49559",NA
"49560",NA
"49561",NA
"49562",NA
"49563",NA
"49564",2.17045
"49565",2.81475
"49566",2.7409
"49567",1.13917
"49568",-0.15921
"49569",NA
"49570",NA
"49571",NA
"49572",NA
"49573",NA
"49574",NA
"49575",NA
"49576",NA
"49577",NA
"49578",NA
"49579",NA
"49580",NA
"49581",NA
"49582",NA
"49583",NA
"49584",4.66835
"49585",2.7279
"49586",2.04685
"49587",2.4067
"49588",2.15765
"49589",4.66195
"49590",2.8466
"49591",0.538935
"49592",1.3523
"49593",NA
"49594",-1.282655
"49595",-4.7464
"49596",-4.21945
"49597",NA
"49598",NA
"49599",NA
"49600",NA
"49601",NA
"49602",NA
"49603",NA
"49604",NA
"49605",-4.533
"49606",5.63565
"49607",2.86
"49608",3.3723
"49609",3.46
"49610",1.63469
"49611",2.9672
"49612",NA
"49613",NA
"49614",NA
"49615",0.981
"49616",2.297105
"49617",-4.7667
"49618",-6.91075
"49619",-7.62485
"49620",-5.8148
"49621",-4.9299
"49622",-6.021
"49623",-2.58225
"49624",-2.79845
"49625",-4.58105
"49626",-1.8213
"49627",-0.54065
"49628",4.00305
"49629",5.17115
"49630",3.78515
"49631",2.54125
"49632",3.29885
"49633",3.0634
"49634",3.30275
"49635",3.1408
"49636",2.264
"49637",4.65575
"49638",4.69975
"49639",2.9318
"49640",1.19889
"49641",-2.109995
"49642",-3.5726
"49643",-5.5717
"49644",-5.2355
"49645",-6.2668
"49646",-8.70245
"49647",-8.94865
"49648",-7.68225
"49649",-6.32
"49650",-4.56285
"49651",-1.14793
"49652",4.24325
"49653",1.00172
"49654",3.976565
"49655",4.75865
"49656",6.9742
"49657",3.4356
"49658",5.189
"49659",3.82435
"49660",4.0143
"49661",2.8499
"49662",3.4408
"49663",3.12335
"49664",2.1711
"49665",-1.80747
"49666",-4.1998
"49667",-5.6475
"49668",-7.60265
"49669",-6.38125
"49670",-10.5619
"49671",-12.6805
"49672",-10.0438
"49673",-9.132
"49674",-7.60295
"49675",-3.65745
"49676",1.71595
"49677",2.9662
"49678",3.46195
"49679",7.41615
"49680",5.73895
"49681",3.96065
"49682",3.92925
"49683",3.33535
"49684",3.94715
"49685",5.3408
"49686",5.56195
"49687",1.63965
"49688",-2.01865
"49689",-5.9241
"49690",-4.52035
"49691",-14.075
"49692",NA
"49693",NA
"49694",NA
"49695",NA
"49696",NA
"49697",NA
"49698",NA
"49699",NA
"49700",5.4332
"49701",6.04865
"49702",6.98905
"49703",4.64055
"49704",NA
"49705",NA
"49706",NA
"49707",NA
"49708",NA
"49709",NA
"49710",NA
"49711",NA
"49712",NA
"49713",NA
"49714",NA
"49715",NA
"49716",NA
"49717",NA
"49718",NA
"49719",NA
"49720",NA
"49721",NA
"49722",NA
"49723",NA
"49724",NA
"49725",NA
"49726",NA
"49727",NA
"49728",NA
"49729",6.2151
"49730",4.8575
"49731",9.1732
"49732",8.41145
"49733",11.50675
"49734",11.7708
"49735",5.91105
"49736",-1.14075
"49737",-2.5188
"49738",-8.14885
"49739",-7.49135
"49740",-4.489
"49741",NA
"49742",NA
"49743",NA
"49744",NA
"49745",NA
"49746",NA
"49747",NA
"49748",6.1173
"49749",3.9431
"49750",2.6107
"49751",0.63745
"49752",3.67375
"49753",3.77815
"49754",3.0107
"49755",2.96305
"49756",3.1281
"49757",7.10875
"49758",3.81265
"49759",1.9537
"49760",0.60325
"49761",-4.32525
"49762",-5.82985
"49763",-8.9721
"49764",-7.5529
"49765",-6.75055
"49766",-8.18925
"49767",-8.62845
"49768",-6.7781
"49769",-4.9172
"49770",-2.15065
"49771",2.14189
"49772",3.9832
"49773",8.7262
"49774",2.9065
"49775",8.06245
"49776",3.144
"49777",2.0957
"49778",2.4293
"49779",2.06605
"49780",3.3156
"49781",3.5429
"49782",2.2069
"49783",1.118415
"49784",-2.47458
"49785",-5.6014
"49786",-6.36295
"49787",-8.20145
"49788",-10.63615
"49789",-9.4565
"49790",-4.8778
"49791",-8.63085
"49792",NA
"49793",NA
"49794",-1.2584
"49795",0.30778
"49796",2.95615
"49797",2.2957
"49798",3.42795
"49799",1.69305
"49800",2.3336
"49801",1.42521
"49802",2.61725
"49803",1.12337
"49804",1.8518
"49805",4.38755
"49806",1.6371
"49807",-0.117565
"49808",-2.1508
"49809",-6.079
"49810",-7.20155
"49811",-6.78935
"49812",-6.02215
"49813",-7.86595
"49814",-4.99695
"49815",2.86335
"49816",-1.66345
"49817",-2.1871
"49818",-0.72605
"49819",1.8032857
"49820",2.63385
"49821",3.1677
"49822",3.4488
"49823",3.1036
"49824",3.2328
"49825",2.92145
"49826",2.77775
"49827",3.3355
"49828",2.85405
"49829",2.366
"49830",3.4847
"49831",NA
"49832",NA
"49833",NA
"49834",NA
"49835",NA
"49836",NA
"49837",NA
"49838",NA
"49839",NA
"49840",-0.17446027
"49841",-2.441
"49842",0.582314
"49843",1.381935
"49844",0.70249
"49845",2.4022
"49846",1.81665
"49847",-1.3118
"49848",5.63865
"49849",-0.167435
"49850",2.30166
"49851",-2.8467
"49852",2.165745
"49853",2.592464
"49854",-2.08625
"49855",3.76785
"49856",-0.761645
"49857",2.887025
"49858",-3.7531
"49859",-2.50715
"49860",-4.64455
"49861",NA
"49862",NA
"49863",NA
"49864",NA
"49865",NA
"49866",1.7298
"49867",-0.64474
"49868",0.640365
"49869",-7.983385
"49870",-0.38254
"49871",0.68345
"49872",9.20075
"49873",2.18065
"49874",-1.4776
"49875",0.0107999999999999
"49876",-1.259255
"49877",0.84228
"49878",0.692635
"49879",-0.93696
"49880",-0.320367
"49881",-1.53745
"49882",-3.22745
"49883",-2.64125
"49884",-3.6214
"49885",-4.017
"49886",-6.89745
"49887",-4.4469
"49888",-4.2433
"49889",-3.64705
"49890",-1.7959
"49891",0.107295
"49892",0.7234
"49893",-1.3224
"49894",2.543855
"49895",1.9305
"49896",1.19884
"49897",1.623435
"49898",-0.39868
"49899",-0.51192
"49900",-1.8878
"49901",-0.352659
"49902",1.005365
"49903",4.8746
"49904",2.909
"49905",1.460405
"49906",-0.5446
"49907",-5.739
"49908",4.70185
"49909",-3.71645
"49910",-3.14135
"49911",-2.53895
"49912",-1.19215
"49913",-0.74741
"49914",-1.17964
"49915",0.38189
"49916",0.69722
"49917",0.246985
"49918",-0.706231
"49919",0.0818864
"49920",0.22288
"49921",0.088405
"49922",0.06788
"49923",0.331355
"49924",0.54174
"49925",0.1946266
"49926",-0.5532
"49927",-0.60138
"49928",-1.11389
"49929",-2.12025
"49930",-2.86075
"49931",-3.84195
"49932",-6.25735
"49933",-8.262
"49934",-7.0051
"49935",-5.69535
"49936",-5.6959
"49937",-4.85915
"49938",-4.0343
"49939",-0.13752
"49940",0.3017285
"49941",1.2482
"49942",0.809175
"49943",0.013105
"49944",1.36555
"49945",1.886895
"49946",-0.096
"49947",1.5291
"49948",-0.556105
"49949",-0.116045
"49950",2.76005
"49951",0.31735
"49952",-3.2287
"49953",-4.036
"49954",-3.11175
"49955",-5.7935
"49956",-8.27755
"49957",-8.44985
"49958",-9.8764
"49959",-7.31165
"49960",-5.4261
"49961",-8.43085
"49962",-2.53515
"49963",1.176155
"49964",-0.2977
"49965",-0.62455
"49966",10.42635
"49967",1.7186
"49968",1.341
"49969",1.71995
"49970",1.63745
"49971",1.6049
"49972",-4.206
"49973",1.9532
"49974",1.5038
"49975",NA
"49976",NA
"49977",NA
"49978",-5.9206
"49979",-5.81555
"49980",-7.258
"49981",-7.2095
"49982",-9.64205
"49983",-4.1249
"49984",-5.348
"49985",-4.06735
"49986",-1.8001
"49987",-0.0605425
"49988",0.12355
"49989",0.68581
"49990",6.72
"49991",1.29255
"49992",1.45295
"49993",1.441075
"49994",1.6899
"49995",1.50745
"49996",2.81857
"49997",1.2092545
"49998",0.590785
"49999",0.749585
"50000",-2.740925
"50001",-4.1223
"50002",-6.7099
"50003",-10.32395
"50004",-8.30285
"50005",-8.8858
"50006",-5.90035
"50007",-8.08135
"50008",-6.45925
"50009",-4.9418
"50010",-1.7962
"50011",1.29629
"50012",0.99665
"50013",3.2018
"50014",4.00245
"50015",1.17955
"50016",2.00315
"50017",3.06995
"50018",4.4649
"50019",3.73225
"50020",0.764005
"50021",-0.80635
"50022",3.66845
"50023",3.19597
"50024",2.776
"50025",-6.6784
"50026",-4.133
"50027",-5.89595
"50028",-5.5336
"50029",-5.18185
"50030",-9.1953
"50031",-8.06395
"50032",-6.5996
"50033",-5.6685
"50034",-1.81525
"50035",-1.068057
"50036",1.7857
"50037",2.59205
"50038",0.0892999999999999
"50039",4.1162
"50040",2.192
"50041",2.6866
"50042",2.194
"50043",2.35575
"50044",1.70235
"50045",1.23248
"50046",2.3383
"50047",0.789505
"50048",-0.2516175
"50049",-3.52465
"50050",-5.4348
"50051",-6.5194
"50052",-5.63325
"50053",-7.4231
"50054",-7.6312
"50055",-6.3594
"50056",-6.43635
"50057",-5.0728
"50058",-1.98335
"50059",2.6961
"50060",4.16
"50061",7.9363
"50062",-3.44795
"50063",-3.4144
"50064",-3.18435
"50065",2.169225
"50066",2.13935
"50067",0.61009
"50068",0.752095
"50069",2.09735
"50070",1.36327
"50071",0.340905
"50072",-0.880435
"50073",-3.0042
"50074",-6.17595
"50075",-6.89715
"50076",-8.7168
"50077",-8.37045
"50078",-9.08935
"50079",-6.8536
"50080",-4.9457
"50081",-5.65095
"50082",-3.1339
"50083",-0.243035
"50084",1.55905
"50085",1.23352
"50086",0.75818
"50087",0.89933
"50088",1.54375
"50089",0.80826
"50090",1.004185
"50091",1.37975
"50092",1.6166
"50093",0.922275
"50094",1.8097
"50095",0.896025
"50096",-0.586625
"50097",-3.2879
"50098",-5.2907
"50099",-5.3651
"50100",-6.2652
"50101",-7.5006
"50102",-5.86225
"50103",-5.53305
"50104",-5.2273
"50105",-4.3205
"50106",-2.51065
"50107",0.48545
"50108",1.13473
"50109",1.40295
"50110",1.160175
"50111",0.757765
"50112",0.861405
"50113",1.060245
"50114",1.1328
"50115",0.669875
"50116",1.38479
"50117",1.67235
"50118",1.58095
"50119",1.535595
"50120",0.20186
"50121",-3.0649
"50122",-4.5586
"50123",-4.6425
"50124",-6.37865
"50125",-5.708
"50126",-5.69925
"50127",-6.36205
"50128",-4.96565
"50129",-5.60535
"50130",-3.3517
"50131",-0.249925
"50132",1.74448
"50133",2.36075
"50134",2.1541
"50135",1.9724
"50136",2.25255
"50137",1.2727
"50138",1.2221
"50139",1.295795
"50140",1.499
"50141",1.2642
"50142",0.31586
"50143",0.51711
"50144",-0.268985
"50145",-3.60765
"50146",-4.5167
"50147",-7.4826
"50148",-7.9552
"50149",-10.17595
"50150",-8.54645
"50151",-7.459
"50152",-8.7575
"50153",-6.83855
"50154",-2.0585
"50155",0.22947
"50156",-0.2166
"50157",0.28098
"50158",-0.24265
"50159",2.4743
"50160",3.7635
"50161",2.64405
"50162",2.15075
"50163",2.0838
"50164",1.89265
"50165",0.98333
"50166",1.9376
"50167",0.33745
"50168",0.834245
"50169",-2.8654
"50170",-3.3891
"50171",-3.94885
"50172",-5.35175
"50173",-4.1146
"50174",-5.11805
"50175",-4.8818
"50176",-5.3896
"50177",-3.4405
"50178",-1.712405
"50179",0.355625
"50180",1.4335257
"50181",0.196755
"50182",1.28665
"50183",0.96693
"50184",-1.5918
"50185",3.01095
"50186",-0.81035
"50187",0.3784
"50188",-0.30275
"50189",-1.0796
"50190",1.525365
"50191",2.3436
"50192",2.56645
"50193",-0.3691
"50194",-4.0551
"50195",-4.1439
"50196",-4.24865
"50197",-5.80725
"50198",-6.3212
"50199",-6.59655
"50200",-6.7458
"50201",-3.59945
"50202",1.267245
"50203",0.78559
"50204",-0.906975
"50205",0.435055
"50206",-3.42645
"50207",7.33125
"50208",7.0634
"50209",2.6904
"50210",1.6616
"50211",0.72835
"50212",1.48855
"50213",1.54355
"50214",0.454875
"50215",1.604825
"50216",-1.046505
"50217",-4.6241
"50218",-4.54675
"50219",-6.4807
"50220",-3.7079
"50221",-4.292
"50222",-4.79495
"50223",-5.1315
"50224",-9.03595
"50225",-3.6037
"50226",0.0362
"50227",1.0243435
"50228",2.983
"50229",4.0254
"50230",-1.45565
"50231",10.20495
"50232",4.0999
"50233",3.4275
"50234",2.5046
"50235",1.291595
"50236",2.39625
"50237",0.8089
"50238",0.7284
"50239",0.36692
"50240",0.251935
"50241",-4.1734
"50242",-4.1068
"50243",-6.19555
"50244",-6.88055
"50245",-7.621
"50246",-4.9347
"50247",-5.76765
"50248",-5.5267
"50249",-5.13585
"50250",-2.6103
"50251",0.97378
"50252",1.7312
"50253",2.0832
"50254",-2.22805
"50255",-5.1311
"50256",3.18617
"50257",8.50325
"50258",2.36759
"50259",-0.42405
"50260",0.8083
"50261",0.10326
"50262",0.1925
"50263",-5.82415
"50264",0.7176
"50265",3.67045
"50266",-3.413055
"50267",-4.8928
"50268",-3.75615
"50269",-4.99235
"50270",-4.10665
"50271",-6.5061
"50272",-5.5988
"50273",-4.6273
"50274",-1.494225
"50275",3.779895
"50276",-0.786005
"50277",0.70142
"50278",1.40296
"50279",2.21505
"50280",6.4753
"50281",9.01234
"50282",0.68429
"50283",8.88555
"50284",1.75675
"50285",2.6539
"50286",3.7351
"50287",3.28975
"50288",1.10477
"50289",-1.79975
"50290",-3.83735
"50291",-4.1805
"50292",-4.7385
"50293",-4.45905
"50294",-4.6169
"50295",NA
"50296",NA
"50297",NA
"50298",NA
"50299",3.1201
"50300",3.05635
"50301",0.30765
"50302",-5.49995
"50303",0.077955
"50304",0.30951
"50305",-0.266955
"50306",1.6211
"50307",0.53521
"50308",0.44506
"50309",0.98348
"50310",2.46779
"50311",0.517735
"50312",-0.53817
"50313",-2.72905
"50314",-4.32005
"50315",-5.7883
"50316",-4.5621
"50317",-4.1575
"50318",-6.20255
"50319",-4.8466
"50320",NA
"50321",NA
"50322",-1.2480565
"50323",1.596335
"50324",4.12375
"50325",2.0658
"50326",1.7394
"50327",2.1957
"50328",1.46255
"50329",1.2865
"50330",1.3029
"50331",1.72145
"50332",-1.154925
"50333",0.90169
"50334",0.840515
"50335",1.038995
"50336",0.145315
"50337",-3.0578
"50338",-4.22605
"50339",-5.9657
"50340",-3.19005
"50341",-1.458
"50342",-0.51231
"50343",NA
"50344",NA
"50345",NA
"50346",NA
"50347",NA
"50348",NA
"50349",NA
"50350",NA
"50351",1.405255
"50352",0.1758845
"50353",-0.5377
"50354",0.88632
"50355",-1.7414
"50356",2.543725
"50357",-0.5365
"50358",-2.53015
"50359",-0.438445
"50360",0.37631
"50361",-3.06345
"50362",-4.22365
"50363",-4.26275
"50364",-2.35135
"50365",-0.81696
"50366",-2.0574
"50367",-1.9324
"50368",-2.11545
"50369",-2.41425
"50370",-1.3306
"50371",-0.349455
"50372",3.12985
"50373",3.0602
"50374",4.4947
"50375",1.97865
"50376",0.53425
"50377",0.97697
"50378",0.65603
"50379",-1.290855
"50380",0.06471
"50381",-4.68485
"50382",0.77079
"50383",-0.44792
"50384",0.271555
"50385",-1.964645
"50386",-2.6188
"50387",-0.85266
"50388",-5.7075
"50389",-2.45245
"50390",-2.7603
"50391",-1.15168
"50392",0.048465
"50393",-0.6021605
"50394",0.574035
"50395",NA
"50396",NA
"50397",1.384
"50398",-2.52785
"50399",1.7668
"50400",0.245095
"50401",1.6939
"50402",0.870305
"50403",1.21315
"50404",0.422665
"50405",0.866165
"50406",0.339885
"50407",0.252402
"50408",-0.405825
"50409",-1.38605
"50410",-2.1696
"50411",NA
"50412",NA
"50413",NA
"50414",NA
"50415",NA
"50416",NA
"50417",NA
"50418",NA
"50419",NA
"50420",NA
"50421",NA
"50422",NA
"50423",NA
"50424",NA
"50425",NA
"50426",NA
"50427",NA
"50428",NA
"50429",NA
"50430",NA
"50431",NA
"50432",NA
"50433",NA
"50434",NA
"50435",NA
"50436",NA
"50437",NA
"50438",NA
"50439",NA
"50440",NA
"50441",NA
"50442",NA
"50443",NA
"50444",NA
"50445",NA
"50446",NA
"50447",NA
"50448",NA
"50449",NA
"50450",NA
"50451",NA
"50452",NA
"50453",NA
"50454",NA
"50455",NA
"50456",NA
"50457",NA
"50458",NA
"50459",NA
"50460",NA
"50461",NA
"50462",NA
"50463",NA
"50464",NA
"50465",NA
"50466",NA
"50467",NA
"50468",NA
"50469",NA
"50470",NA
"50471",NA
"50472",NA
"50473",NA
"50474",NA
"50475",NA
"50476",NA
"50477",NA
"50478",NA
"50479",NA
"50480",NA
"50481",NA
"50482",NA
"50483",NA
"50484",NA
"50485",NA
"50486",NA
"50487",NA
"50488",NA
"50489",NA
"50490",NA
"50491",NA
"50492",NA
"50493",NA
"50494",NA
"50495",NA
"50496",NA
"50497",NA
"50498",NA
"50499",NA
"50500",NA
"50501",NA
"50502",NA
"50503",NA
"50504",NA
"50505",NA
"50506",NA
"50507",NA
"50508",NA
"50509",NA
"50510",NA
"50511",NA
"50512",NA
"50513",NA
"50514",NA
"50515",NA
"50516",NA
"50517",NA
"50518",NA
"50519",NA
"50520",NA
"50521",NA
"50522",NA
"50523",NA
"50524",NA
"50525",NA
"50526",NA
"50527",NA
"50528",NA
"50529",NA
"50530",NA
"50531",NA
"50532",NA
"50533",NA
"50534",NA
"50535",NA
"50536",NA
"50537",NA
"50538",NA
"50539",NA
"50540",NA
"50541",NA
"50542",NA
"50543",NA
"50544",NA
"50545",NA
"50546",NA
"50547",NA
"50548",NA
"50549",NA
"50550",-0.899775
"50551",-0.971865
"50552",-1.7606
"50553",-1.818
"50554",-0.0930500000000001
"50555",-1.0562
"50556",-0.860905
"50557",-0.02856
"50558",0.773935
"50559",1.2831
"50560",1.24595
"50561",0.92237
"50562",NA
"50563",NA
"50564",NA
"50565",NA
"50566",NA
"50567",NA
"50568",NA
"50569",0.68024
"50570",1.15345
"50571",-0.18465
"50572",2.7404
"50573",1.53759
"50574",0.450661
"50575",1.1585
"50576",1.4179985
"50577",0.39665
"50578",-2.9867
"50579",-0.1228
"50580",-1.28802
"50581",-2.13725
"50582",-2.8656
"50583",-2.879
"50584",-3.9968
"50585",-1.657475
"50586",-1.214605
"50587",3.012935
"50588",1.75195
"50589",1.42767
"50590",-2.416015
"50591",0.5635
"50592",-4.3753
"50593",2.4492
"50594",-5.38615
"50595",-1.453825
"50596",1.907305
"50597",2.624975
"50598",-2.559085
"50599",-5.270835
"50600",0.2967
"50601",1.1509
"50602",2.2431
"50603",-1.221425
"50604",-2.6614
"50605",-1.70434
"50606",-0.75052
"50607",-2.2069
"50608",-1.4837
"50609",-0.74729
"50610",0.32873
"50611",1.31615
"50612",0.92414
"50613",1.21795
"50614",0.84809
"50615",1.6063
"50616",0.50802
"50617",-0.11087
"50618",-0.029185
"50619",-0.195915
"50620",0.745925
"50621",0.571105
"50622",0.151905
"50623",3.54194
"50624",0.010105
"50625",-0.306118
"50626",-2.3109
"50627",-0.313945
"50628",-0.9141485
"50629",0.553015
"50630",-1.1233
"50631",-1.70275
"50632",-0.845405
"50633",-0.39032
"50634",0.392065
"50635",6.06535
"50636",7.7539
"50637",-4.7101
"50638",3.3274
"50639",-0.011192
"50640",0.889405
"50641",0.19205
"50642",0.55551
"50643",0.547895
"50644",0.79735
"50645",0.0478335
"50646",0.45747
"50647",1.14633
"50648",1.182725
"50649",-0.437285
"50650",-1.49745
"50651",-2.6586
"50652",-3.30645
"50653",-3.33585
"50654",-3.8909
"50655",-1.4545685
"50656",-0.42996
"50657",-0.617325
"50658",-0.148515
"50659",-0.14284
"50660",1.263025
"50661",0.342065
"50662",1.55134
"50663",0.431055
"50664",-1.331215
"50665",2.22535
"50666",0.819875
"50667",1.45332
"50668",3.93745
"50669",-0.48474
"50670",4.4525
"50671",2.71865
"50672",0.6094
"50673",0.209193
"50674",-0.0541
"50675",-1.167785
"50676",0.357226
"50677",-0.5493
"50678",-0.418905
"50679",-0.36564
"50680",0.0118765
"50681",0.42613
"50682",1.21125
"50683",0.801255
"50684",1.5454
"50685",1.75805
"50686",NA
"50687",NA
"50688",-5.0211
"50689",-1.83755
"50690",2.3643
"50691",2.5918
"50692",2.2539
"50693",1.095315
"50694",1.73287
"50695",-0.346475
"50696",1.29863
"50697",-0.20776
"50698",-0.571605
"50699",0.3814
"50700",-0.84692
"50701",-0.504395
"50702",-0.712005
"50703",-0.81678
"50704",-0.49859
"50705",-0.0283061
"50706",1.2910485
"50707",2.37225
"50708",2.4084
"50709",3.300005
"50710",0.89008
"50711",1.63505
"50712",0.665175
"50713",0.8046375
"50714",0.991565
"50715",1.658
"50716",1.3313
"50717",1.7029
"50718",1.5033
"50719",1.380465
"50720",2.2498
"50721",-0.394005
"50722",-2.60005
"50723",-1.528985
"50724",-1.528795
"50725",-1.16191
"50726",-0.0952435
"50727",-1.678165
"50728",-0.073923
"50729",-0.12589
"50730",1.469355
"50731",1.59165
"50732",1.9552
"50733",2.1837
"50734",2.4993
"50735",2.2379
"50736",NA
"50737",NA
"50738",NA
"50739",NA
"50740",NA
"50741",NA
"50742",NA
"50743",NA
"50744",NA
"50745",NA
"50746",NA
"50747",NA
"50748",NA
"50749",NA
"50750",NA
"50751",NA
"50752",NA
"50753",NA
"50754",NA
"50755",NA
"50756",NA
"50757",NA
"50758",NA
"50759",NA
"50760",NA
"50761",0.5585
"50762",1.31814
"50763",0.61069
"50764",2.55855
"50765",1.95875
"50766",1.254765
"50767",0.284435
"50768",0.97224
"50769",0.651895
"50770",1.64005
"50771",0.0184465
"50772",-0.178257
"50773",-0.62566
"50774",0.82419
"50775",-0.063345
"50776",-0.0027933
"50777",-0.0001945
"50778",0.40166
"50779",1.568245
"50780",1.077505
"50781",2.8154
"50782",5.3831
"50783",1.8574
"50784",1.542295
"50785",2.01005
"50786",0.41004
"50787",0.92194
"50788",0.584865
"50789",0.42748
"50790",0.35378
"50791",0.1697
"50792",0.2149425
"50793",0.485065
"50794",0.221155
"50795",0.17767
"50796",-0.37327
"50797",-0.129005
"50798",0.83248
"50799",-0.16455
"50800",-0.26641
"50801",0.399735
"50802",1.123595
"50803",1.4951
"50804",1.42485
"50805",1.0871
"50806",2.01555
"50807",1.22515
"50808",1.57785
"50809",1.44195
"50810",0.630105
"50811",1.32175
"50812",1.12805
"50813",1.6262
"50814",1.23137
"50815",1.12305
"50816",1.1329
"50817",1.02433
"50818",0.83694
"50819",0.578315
"50820",0.68985
"50821",NA
"50822",NA
"50823",0.23761
"50824",0.39066
"50825",-0.071234
"50826",0.327915
"50827",0.621065
"50828",0.498655
"50829",0.60651
"50830",-0.021424
"50831",NA
"50832",NA
"50833",NA
"50834",NA
"50835",NA
"50836",NA
"50837",NA
"50838",NA
"50839",NA
"50840",NA
"50841",NA
"50842",NA
"50843",NA
"50844",NA
"50845",NA
"50846",NA
"50847",NA
"50848",NA
"50849",NA
"50850",NA
"50851",NA
"50852",NA
"50853",NA
"50854",NA
"50855",NA
"50856",NA
"50857",NA
"50858",NA
"50859",NA
"50860",NA
"50861",NA
"50862",NA
"50863",NA
"50864",NA
"50865",NA
"50866",NA
"50867",NA
"50868",NA
"50869",NA
"50870",NA
"50871",NA
"50872",NA
"50873",NA
"50874",NA
"50875",NA
"50876",NA
"50877",NA
"50878",NA
"50879",NA
"50880",NA
"50881",NA
"50882",NA
"50883",NA
"50884",NA
"50885",NA
"50886",NA
"50887",NA
"50888",NA
"50889",NA
"50890",NA
"50891",NA
"50892",NA
"50893",NA
"50894",NA
"50895",NA
"50896",NA
"50897",NA
"50898",NA
"50899",NA
"50900",NA
"50901",NA
"50902",NA
"50903",NA
"50904",NA
"50905",NA
"50906",NA
"50907",NA
"50908",NA
"50909",NA
"50910",NA
"50911",NA
"50912",NA
"50913",NA
"50914",NA
"50915",NA
"50916",NA
"50917",NA
"50918",NA
"50919",NA
"50920",NA
"50921",NA
"50922",NA
"50923",NA
"50924",NA
"50925",1.5722
"50926",NA
"50927",NA
"50928",NA
"50929",3.40835
"50930",5.7662
"50931",3.84695
"50932",3.86605
"50933",-2.276765
"50934",1.5815
"50935",4.6803
"50936",1.17596
"50937",2.5099
"50938",1.24665
"50939",1.021085
"50940",1.38245
"50941",-0.428135
"50942",3.06817
"50943",NA
"50944",NA
"50945",1.92977
"50946",1.9353
"50947",0.235505
"50948",0.90494
"50949",1.36335
"50950",3.8074
"50951",5.0512
"50952",2.38085
"50953",2.80205
"50954",2.2444
"50955",2.6448
"50956",2.1947
"50957",2.0085
"50958",1.8576
"50959",1.5779
"50960",1.2339
"50961",0.667205
"50962",0.939515
"50963",1.1577
